Symbol,Name,MarketCap,Sector,Industry
SWKS,"Skyworks Solutions, Inc.",15689647827.0,Technology,Semiconductors
SWM,"Schweitzer-Mauduit International, Inc.",879600864.0,Basic Industries,Paper
SWN,Southwestern Energy Company,1592525847.0,Energy,Oil & Gas Production
SWP,"Stanley Black & Decker, Inc.",0.0,Capital Goods,Industrial Machinery/Components
SWT,"Stanley Black & Decker, Inc.",0.0,Capital Goods,Industrial Machinery/Components
SWTX,"SpringWorks Therapeutics, Inc.",1205760350.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SWX,"Southwest Gas Holdings, Inc.",4182897583.0,Public Utilities,Oil & Gas Production
SXC,"SunCoke Energy, Inc.",253728073.1,Basic Industries,Steel/Iron Ore
SXI,Standex International Corporation,580542962.6,Technology,Industrial Machinery/Components
SXT,Sensient Technologies Corporation,1780265923.0,Basic Industries,Major Chemicals
SXTC,"China SXT Pharmaceuticals, Inc.",10825042.82,Health Care,Major Pharmaceuticals
SY,So-Young International Inc.,154284000.0,Technology,EDP Services
SYBT,"Stock Yards Bancorp, Inc.",643136204.7,Finance,Major Banks
SYBX,"Synlogic, Inc.",67081693.12,Health Care,Major Pharmaceuticals
SYF,Synchrony Financial,9092596920.0,Finance,Finance: Consumer Services
SYK,Stryker Corporation,69238265289.0,Health Care,Medical/Dental Instruments
SYKE,"Sykes Enterprises, Incorporated",1142601212.0,Technology,EDP Services
SYN,"Synthetic Biologics, Inc",5738203.116,Health Care,Major Pharmaceuticals
SYNA,Synaptics Incorporated,2016060235.0,Technology,Semiconductors
SYNC,"Synacor, Inc.",53039495.25,Technology,"Computer Software: Programming, Data Processing"
SYNH,"Syneos Health, Inc.",5225741316.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch
SYNL,Synalloy Corporation,75272312.4,Basic Industries,Steel/Iron Ore
SYPR,"Sypris Solutions, Inc.",12787878.96,Capital Goods,Industrial Machinery/Components
SYRS,"Syros Pharmaceuticals, Inc.",377566045.2,Health Care,Major Pharmaceuticals
SYX,Systemax Inc.,683702737.1,Capital Goods,Industrial Machinery/Components
SYY,Sysco Corporation,25227110703.0,Consumer Non-Durables,Food Distributors
T,AT&T Inc.,222533000000.0,Public Utilities,Telecommunications Equipment
TA,TravelCenters of America Inc. ,67548428.64,Consumer Durables,Automotive Aftermarket
TAC,TransAlta Corporation,1559936422.0,Public Utilities,Electric Utilities: Central
TACO,"Del Taco Restaurants, Inc.",166864320.0,Consumer Services,Restaurants
TACOW,"Del Taco Restaurants, Inc.",0.0,Consumer Services,Restaurants
TACT,TransAct Technologies Incorporated,29533801.36,Technology,Computer peripheral equipment
TAIT,Taitron Components Incorporated,14262703.62,Technology,Electronic Components
TAK,Takeda Pharmaceutical Company Limited,52644967900.0,Health Care,Major Pharmaceuticals
TAL,TAL Education Group,29595768820.0,Consumer Services,Other Consumer Services
TALO,"Talos Energy, Inc.",387460406.5,Energy,Oil & Gas Production
TANH,Tantech Holdings Ltd.,28853242.0,Basic Industries,Major Chemicals
TANNI,TravelCenters of America Inc. ,0.0,Consumer Durables,Automotive Aftermarket
TANNL,TravelCenters of America Inc. ,0.0,Consumer Durables,Automotive Aftermarket
TANNZ,TravelCenters of America Inc. ,0.0,Consumer Durables,Automotive Aftermarket
TAOP,Taoping Inc.,18502265.7,Technology,Computer Software: Prepackaged Software
TAP,Molson Coors Beverage Company,9419076986.0,Consumer Non-Durables,Beverages (Production/Distribution)
TARA,"ArTara Therapeutics, Inc. ",131179907.4,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TARO,Taro Pharmaceutical Industries Ltd.,2605757624.0,Health Care,Major Pharmaceuticals
TAST,"Carrols Restaurant Group, Inc.",154393449.3,Consumer Services,Restaurants
TAT,Transatlantic Petroleum Ltd,12645147.79,Energy,Oil & Gas Production
TATT,TAT Technologies Ltd.,33723844.8,Capital Goods,Aerospace
TAYD,"Taylor Devices, Inc.",34795130.0,Capital Goods,Industrial Machinery/Components
TBB,AT&T Inc.,0.0,Public Utilities,Telecommunications Equipment
TBBK,"The Bancorp, Inc.",361049497.2,Finance,Major Banks
TBC,AT&T Inc.,0.0,Public Utilities,Telecommunications Equipment
TBI,"TrueBlue, Inc.",510122912.2,Technology,Professional Services
TBIO,"Translate Bio, Inc.",597893361.8,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TBK,"Triumph Bancorp, Inc.",597707776.0,Finance,Major Banks
TBLT,"ToughBuilt Industries, Inc.",17680767.04,Capital Goods,Industrial Machinery/Components
TBLTW,"ToughBuilt Industries, Inc.",0.0,Capital Goods,Industrial Machinery/Components
TBNK,Territorial Bancorp Inc.,243604107.2,Finance,Savings Institutions
TBPH,"Theravance Biopharma, Inc.",1721852886.0,Health Care,Major Pharmaceuticals
TC,TuanChe Limited,19367955.52,Miscellaneous,Business Services
TCBI,"Texas Capital Bancshares, Inc.",1132426814.0,Finance,Major Banks
TCBIL,"Texas Capital Bancshares, Inc.",0.0,Finance,Major Banks
TCBIP,"Texas Capital Bancshares, Inc.",134179200.0,Finance,Major Banks
TCBK,TriCo Bancshares,859730244.3,Finance,Major Banks
TCCO,Technical Communications Corporation,4626007.5,Technology,Radio And Television Broadcasting And Communications Equipment
TCDA,"Tricida, Inc.",1334627318.0,Health Care,Major Pharmaceuticals
TCF,TCF Financial Corporation,3723832800.0,Finance,Major Banks
TCFC,The Community Financial Corporation,108745177.6,Finance,Major Banks
TCFCP,TCF Financial Corporation,0.0,Finance,Major Banks
TCI,"Transcontinental Realty Investors, Inc.",161714577.9,Consumer Services,Real Estate Investment Trusts
TCMD,"Tactile Systems Technology, Inc.",946809075.4,Health Care,Medical/Dental Instruments
TCO,"Taubman Centers, Inc.",2492401496.0,Consumer Services,Real Estate Investment Trusts
TCOM,Trip.com Group Limited,12373613106.0,Miscellaneous,Business Services
TCON,"TRACON Pharmaceuticals, Inc.",11767504.84,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TCP,"TC PipeLines, LP",2499998423.0,Public Utilities,Natural Gas Distribution
TCRR,TCR2 Therapeutics Inc.,256889917.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TCS,Container Store (The),101698321.0,Consumer Services,Home Furnishings
TCX,Tucows Inc.,560181041.1,Technology,EDP Services
TD,Toronto Dominion Bank (The),73070394950.0,Finance,Commercial Banks
TDA,"Telephone and Data Systems, Inc.",0.0,Public Utilities,Telecommunications Equipment
TDAC,Trident Acquisitions Corp.,139257312.5,Finance,Business Services
TDACU,Trident Acquisitions Corp.,0.0,Finance,Business Services
TDACW,Trident Acquisitions Corp.,0.0,Finance,Business Services
TDC,Teradata Corporation,2511915657.0,Technology,Computer Software: Prepackaged Software
TDE,"Telephone and Data Systems, Inc.",0.0,Public Utilities,Telecommunications Equipment
TDG,Transdigm Group Incorporated,16986781952.0,Capital Goods,Military/Government/Technical
TDI,"Telephone and Data Systems, Inc.",0.0,Public Utilities,Telecommunications Equipment
TDJ,"Telephone and Data Systems, Inc.",0.0,Public Utilities,Telecommunications Equipment
TDOC,"Teladoc Health, Inc.",13442179182.0,Health Care,Medical/Nursing Services
TDS,"Telephone and Data Systems, Inc.",2163802127.0,Public Utilities,Telecommunications Equipment
TDW,Tidewater Inc.,207776249.1,Consumer Services,Marine Transportation
TDY,Teledyne Technologies Incorporated,11641393284.0,Capital Goods,Industrial Machinery/Components
TEAM,Atlassian Corporation Plc,37459511257.0,Technology,Computer Software: Prepackaged Software
TECD,Tech Data Corporation,4969828780.0,Technology,Retail: Computer Software & Peripheral Equipment
TECH,Bio-Techne Corp,7969092886.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TECK,Teck Resources Ltd,4041115600.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
TECTP,"Tectonic Financial, Inc.",12660000.0,Finance,Major Banks
TEDU,"Tarena International, Inc.",131891920.5,Consumer Services,Other Consumer Services
TEF,Telefonica SA,23156907320.0,Public Utilities,Telecommunications Equipment
TEL,TE Connectivity Ltd.,22217941013.0,Technology,Electronic Components
TELA,"TELA Bio, Inc.",96048986.06,Health Care,Medical/Dental Instruments
TELL,Tellurian Inc.,365311436.5,Energy,Oil & Gas Production
TEN,Tenneco Inc.,299838429.6,Capital Goods,Auto Parts:O.E.M.
TENB,"Tenable Holdings, Inc.",2327063481.0,Technology,Computer Software: Prepackaged Software
TENX,"Tenax Therapeutics, Inc.",4281919.16,Health Care,Biotechnology: Commercial Physical & Biological Resarch
TEO,Telecom Argentina Stet - France Telecom S.A.,3282220527.0,Public Utilities,Telecommunications Equipment
TER,"Teradyne, Inc.",10408435364.0,Capital Goods,Electrical Products
TERP,"TerraForm Power, Inc.",3866718403.0,Public Utilities,Electric Utilities: Central
TESS,TESSCO Technologies Incorporated,45303059.1,Technology,Electronic Components
TEUM,Pareteum Corporation,69799823.1,Technology,EDP Services
TEVA,Teva Pharmaceutical Industries Limited,11278956856.0,Health Care,Major Pharmaceuticals
TEX,Terex Corporation,937836936.8,Capital Goods,Construction/Ag Equipment/Trucks
TFC,Truist Financial Corporation,45904902424.0,Finance,Major Banks
TFFP,"TFF Pharmaceuticals, Inc.",85702910.22,Health Care,Major Pharmaceuticals
TFSL,TFS Financial Corporation,3862981640.0,Finance,Savings Institutions
TFX,Teleflex Incorporated,15990944171.0,Health Care,Medical/Dental Instruments
TG,Tredegar Corporation,516950842.5,Capital Goods,Metal Fabrications
TGA,TransGlobe Energy Corporation,31193090.53,Energy,Oil & Gas Production
TGB,Taseko Mines Limited,83706034.46,Basic Industries,Precious Metals
TGC,"Tengasco, Inc.",5148580.05,Energy,Oil & Gas Production
TGEN,Tecogen Inc.,24850261.0,Capital Goods,Industrial Machinery/Components
TGH,Textainer Group Holdings Limited,395452709.3,Technology,Diversified Commercial Services
TGI,"Triumph Group, Inc.",337538168.3,Capital Goods,Aerospace
TGLS,Tecnoglass Inc.,148498771.8,Consumer Durables,Electronic Components
TGNA,TEGNA Inc.,2347291181.0,Consumer Services,Broadcasting
TGP,Teekay LNG Partners L.P.,906084172.9,Consumer Services,Marine Transportation
TGS,Transportadora De Gas Sa Ord B,681040199.7,Public Utilities,Natural Gas Distribution
TGT,Target Corporation,54594833420.0,Consumer Services,Department/Specialty Retail Stores
TGTX,"TG Therapeutics, Inc.",1405805214.0,Health Care,Major Pharmaceuticals
TH,Target Hospitality Corp.,154562849.5,Consumer Services,Hotels/Resorts
THBR,"Thunder Bridge Acquisition II, Ltd.",429093750.0,Finance,Business Services
THBRU,"Thunder Bridge Acquisition II, Ltd.",309000000.0,Finance,Business Services
THBRW,"Thunder Bridge Acquisition II, Ltd.",16215000.0,Finance,Business Services
THC,Tenet Healthcare Corporation,2186936052.0,Health Care,Hospital/Nursing Management
THCA,Tuscan Holdings Corp. II,215477500.0,Finance,Business Services
THCAU,Tuscan Holdings Corp. II,0.0,Finance,Business Services
THCAW,Tuscan Holdings Corp. II,0.0,Finance,Business Services
THCB,Tuscan Holdings Corp.,354515130.0,Finance,Business Services
THCBU,Tuscan Holdings Corp.,0.0,Finance,Business Services
THCBW,Tuscan Holdings Corp.,0.0,Finance,Business Services
THFF,First Financial Corporation Indiana,433656998.7,Finance,Major Banks
THG,"The Hanover Insurance Group, Inc.",3723464575.0,Finance,Property-Casualty Insurers
THGA,"The Hanover Insurance Group, Inc.",0.0,Finance,Property-Casualty Insurers
THM,International Tower Hill Mines Ltd,78743427.09,Basic Industries,Precious Metals
THMO,"ThermoGenesis Holdings, Inc.",38927133.0,Capital Goods,Medical Specialities
THO,"Thor Industries, Inc.",2875303200.0,Consumer Non-Durables,Homebuilding
THR,"Thermon Group Holdings, Inc.",463676018.4,Energy,Industrial Machinery/Components
THRM,Gentherm Inc,1126456428.0,Capital Goods,Auto Parts:O.E.M.
THS,"Treehouse Foods, Inc.",2758606367.0,Consumer Non-Durables,Packaged Foods
THTX,Theratechnologies Inc.,183149118.2,Health Care,Major Pharmaceuticals
THWWW,Target Hospitality Corp.,0.0,Consumer Services,Hotels/Resorts
TIF,Tiffany & Co.,15627622906.0,Consumer Services,Consumer Specialties
TIGO,Millicom International Cellular S.A.,2846114304.0,Public Utilities,Telecommunications Equipment
TIGR,UP Fintech Holding Limited,135766282.1,Finance,Investment Bankers/Brokers/Service
TILE,"Interface, Inc.",492465034.4,Consumer Durables,Home Furnishings
TIPT,Tiptree Inc.,173850527.4,Finance,Property-Casualty Insurers
TISI,"Team, Inc.",160181877.3,Consumer Services,Other Consumer Services
TITN,Titan Machinery Inc.,198112798.2,Consumer Services,Other Specialty Stores
TIVO,TiVo Corporation,844050000.0,Miscellaneous,Multi-Sector Companies
TJX,"TJX Companies, Inc. (The)",57237996405.0,Consumer Services,Clothing/Shoe/Accessory Stores
TK,Teekay Corporation,396144000.0,Transportation,Marine Transportation
TKAT,"Takung Art Co., Ltd.",14856770.28,Consumer Services,Other Specialty Stores
TKC,Turkcell Iletisim Hizmetleri AS,4165366615.0,Public Utilities,Telecommunications Equipment
TKR,Timken Company (The),2595851569.0,Capital Goods,Metal Fabrications
TLC,"Taiwan Liposome Company, Ltd.",16053755.0,Health Care,Major Pharmaceuticals
TLF,"Tandy Leather Factory, Inc.",33770610.72,Consumer Non-Durables,Apparel
TLGT,"Teligent, Inc.",19942813.15,Health Care,Major Pharmaceuticals
TLK,"PT Telekomunikasi Indonesia, Tbk",19515256670.0,Public Utilities,Telecommunications Equipment
TLND,Talend S.A.,811259647.8,Technology,Computer Software: Prepackaged Software
TLRD,"Tailored Brands, Inc.",74802623.28,Consumer Services,Clothing/Shoe/Accessory Stores
TLRY,"Tilray, Inc.",743811081.0,Consumer Durables,Specialty Chemicals
TLSA,Tiziana Life Sciences plc,9481614.3,Health Care,Major Pharmaceuticals
TLYS,"Tilly&#39;s, Inc.",136752208.6,Consumer Services,Clothing/Shoe/Accessory Stores
TM,Toyota Motor Corp Ltd Ord,171200000000.0,Capital Goods,Auto Manufacturing
TMDI,Titan Medical Inc.,15285978.72,Health Care,Medical/Dental Instruments
TMDX,"TransMedics Group, Inc.",345977810.8,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
TME,Tencent Music Entertainment Group,18771593923.0,Consumer Services,Broadcasting
TMHC,Taylor Morrison Home Corporation,1448916462.0,Capital Goods,Homebuilding
TMO,Thermo Fisher Scientific Inc,129212000000.0,Capital Goods,Industrial Machinery/Components
TMP,Tompkins Financial Corporation,1009668673.0,Finance,Major Banks
TMQ,Trilogy Metals Inc.,214854474.3,Basic Industries,Precious Metals
TMSR,TMSR Holding Company Limited,60450782.4,Finance,Business Services
TMST,TimkenSteel Corporation,110547681.7,Basic Industries,Steel/Iron Ore
TMUS,"T-Mobile US, Inc.",111160000000.0,Public Utilities,Telecommunications Equipment
TNAV,"Telenav, Inc.",238990190.8,Capital Goods,Industrial Machinery/Components
TNC,Tennant Company,1126945536.0,Technology,Industrial Machinery/Components
TNDM,"Tandem Diabetes Care, Inc.",4371944818.0,Health Care,Medical/Dental Instruments
TNET,"TriNet Group, Inc.",3121269840.0,Miscellaneous,Business Services
TNK,Teekay Tankers Ltd.,697556753.4,Consumer Services,Marine Transportation
TNP,Tsakos Energy Navigation Ltd,303283650.9,Transportation,Marine Transportation
TNXP,Tonix Pharmaceuticals Holding Corp.,38618827.36,Health Care,Major Pharmaceuticals
TOCA,Tocagen Inc.,28690724.4,Health Care,Major Pharmaceuticals
TOL,"Toll Brothers, Inc.",2570124960.0,Capital Goods,Homebuilding
TOPS,TOP Ships Inc.,32816197.21,Transportation,Marine Transportation
TORC,"resTORbio, Inc.",43734901.2,Health Care,Major Pharmaceuticals
TOT,Total S.A.,84914736291.0,Energy,Oil & Gas Production
TOTA,Tottenham Acquisition I Limited,63050050.0,Finance,Business Services
TOTAR,Tottenham Acquisition I Limited,0.0,Finance,Business Services
TOTAU,Tottenham Acquisition I Limited,0.0,Finance,Business Services
TOTAW,Tottenham Acquisition I Limited,0.0,Finance,Business Services
TOUR,Tuniu Corporation,28542271.8,Consumer Services,Transportation Services
TPB,"Turning Point Brands, Inc.",392758447.5,Consumer Non-Durables,Tobacco
TPC,Tutor Perini Corporation,290725672.3,Basic Industries,General Bldg Contractors - Nonresidential Bldgs
TPCO,Tribune Publishing Company,277809601.9,Consumer Services,Newspapers/Magazines
TPH,"TRI Pointe Group, Inc.",1319222774.0,Capital Goods,Homebuilding
TPHS,Trinity Place Holdings Inc.,40688503.38,Consumer Services,Building operators
TPIC,"TPI Composites, Inc.",551667753.5,Energy,Industrial Machinery/Components
TPL,Texas Pacific Land Trust,3897468390.0,Energy,Oil & Gas Production
TPR,"Tapestry, Inc.",3922369347.0,Consumer Non-Durables,Apparel
TPRE,Third Point Reinsurance Ltd.,740516876.0,Finance,Property-Casualty Insurers
TPTX,"Turning Point Therapeutics, Inc.",1845048012.0,Health Care,Major Pharmaceuticals
TPX,"Tempur Sealy International, Inc.",2218876180.0,Consumer Durables,Home Furnishings
TR,"Tootsie Roll Industries, Inc.",1380585842.0,Consumer Non-Durables,Specialty Foods
TRC,Tejon Ranch Co,347059987.6,Finance,Real Estate
TRCH,"Torchlight Energy Resources, Inc.",31411482.25,Energy,Oil & Gas Production
TREC,Trecora Resources,140598942.8,Energy,Integrated oil Companies
TREE,"LendingTree, Inc.",2647433506.0,Finance,Finance: Consumer Services
TREX,"Trex Company, Inc.",4991209347.0,Basic Industries,Forest Products
TRGP,"Targa Resources, Inc.",1836896162.0,Public Utilities,Natural Gas Distribution
TRHC,"Tabula Rasa HealthCare, Inc.",1340655085.0,Miscellaneous,Business Services
TRI,Thomson Reuters Corp,35058113904.0,Consumer Services,Publishing
TRIB,Trinity Biotech plc,28554748.53,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
TRIL,Trillium Therapeutics Inc.,302226135.6,Health Care,Major Pharmaceuticals
TRIP,"TripAdvisor, Inc.",2459089090.0,Technology,"Computer Software: Programming, Data Processing"
TRMB,Trimble Inc.,8071255275.0,Capital Goods,Industrial Machinery/Components
TRMD,TORM plc,192501114.4,Transportation,Marine Transportation
TRMK,Trustmark Corporation,1557659835.0,Finance,Major Banks
